,% Change from 52week high,52week-high,52week-low,Avg Current Ratio,Avg Debt Ratio,Avg Debt to Equity Ratio,Avg Net Income,Avg Net Profit Margin,Avg PE Ratio,Avg ROE,Latest Year,Market Cap,Name,Price,Sector,Ticker,Times Interest Earned,Years of Data,dcf
103,-0.7930325058291043,72.91,13.01,1.401838889374034,0.48018297372799745,0.9268560806398831,387.187,0.18116660051757075,-1.8545497722311015,0.13181197203230308,2019-12-31,1541.23226,Cimarex Energy,15.09,Energy,XEC,0.0,3,16.04883144884552
104,-0.33564599373889503,118.19,78.05,7.813139065675117,0.625766797216233,1.675349328491377,1109.6666666666667,0.16246945444099456,22.44470842086947,0.12195581849066721,2019-12-31,12774.1041,Cincinnati Financial,78.52,Financials,CINF,46.64150943396226,3,83.16566929133859
105,-0.33561891014074346,304.81,191.91,2.086887254901424,0.6087470279433993,1.5851355631732142,736.0916666666666,0.1162663093453667,24.749339912523748,0.2609332113607567,2019-05-31,21010.6143,Cintas Corporation,202.51,Industrials,CTAS,11.14191633246835,3,203.39264304306133
106,-0.42138688637143834,58.26,32.41,2.275925863424115,0.5833667601587906,1.4646000454028687,7113.333333333333,0.14209688063727988,641.9191774816734,0.16466575004090672,2019-07-27,142960.067,Cisco Systems,33.71,Information Technology,CSCO,16.552968568102443,3,36.34867055917359
107,-0.5043917699434485,83.11,39.57,9.072891161031576,0.8876970423072877,7.970168100062949,8719.666666666666,0.12198400888301786,-3.292998409766493,0.04144620982213332,2018-12-31,86425.272,Citigroup Inc.,41.19,Financials,C,4.37651670711219,3,50.673415553683874
108,-0.5517074352143375,41.29,18.51,201.61856317995742,0.8677653525897502,6.563788802738915,1721.3333333333333,0.2820772049789128,10.719151766944607,0.08161487020576846,2019-12-31,7911.8034,Citizens Financial Group,18.51,Financials,CFG,1.4292063492063491,3,21.114087591746248
109,-0.15174262734584462,130.55,90.28,1.0324498089658893,0.7712867562846736,4.875498844965726,363.68666666666667,0.11435845864562662,-199.06538974290217,0.4094717576808425,2018-12-31,13549.9244,Citrix Systems,110.74,Information Technology,CTXS,8.457373818018512,3,114.98004001809036
110,-0.3408768193113242,225.36,148.455,1.0230077880409432,0.6741234119808618,2.0831945647889563,2714.0333333333333,0.6683291636429116,26.566155944727313,0.11267169322694286,2019-12-31,53237.473,CME Group Inc.,148.54,Financials,CME,0.0,3,152.87062843520667
111,-0.17666618476218013,69.17,53.55,0.8972045380650705,0.8088330170658304,4.2323296865105124,599.0,0.08827032880274653,26.03166086353143,0.1257542593178673,2019-12-31,16167.0789,CMS Energy,56.95,Utilities,CMS,2.38728323699422,3,57.44469964664311
112,-0.24729752203558963,60.13,41.17,1.049622061793175,0.7939917729807906,3.8666675208032237,5534.0,0.1588586424093479,72.0058343549305,0.3073132804932143,2019-12-31,194319.286,Coca-Cola Company (The),45.26,Consumer Staples,KO,10.661733615221987,3,46.762086230876214
113,-0.41776887107548427,74.85,43.01,3.2968272945188666,0.27631608043075695,0.3830065637479508,1719.3333333333333,0.11566516619647253,23.066289788230474,0.15654719984391016,2018-12-31,23909.6013,Cognizant Technology Solutions,43.58,Information Technology,CTSH,103.74074074074075,3,45.56801369863014
114,-0.19467769022090162,77.41,62.04,1.1771386774133925,1.001779487507424,-68.33214345567286,2263.6666666666665,0.14540044034111,26.491624704052708,-12.343991955756664,2019-12-31,53302.571,Colgate-Palmolive,62.34,Consumer Staples,CL,0.0,3,63.365432586226916
115,-0.24507750314201932,47.74,34.44,0.7653705127991475,0.683211451548853,2.1951973054778313,14380.0,0.16699771748537398,10.9817714255323,0.21869287212731833,2018-12-31,164091.216,Comcast Corp.,36.04,Consumer Discretionary,CMCSA,5.366741953698475,3,36.86198275862069
116,-0.6243430482560917,83.72,30.6,525.4784482758621,0.8919675986903347,8.260663855158173,812.6666666666666,0.7570485219617962,18.121234613413037,0.10559940910343657,2018-12-31,4445.332,Comerica Inc.,31.45,Financials,CMA,4.595505617977528,3,58.12251461988304
117,-0.23545939870750215,35.59,22.56,1.0919963045101981,0.6394851607755371,1.788056925784213,708.6666666666666,0.08487593627833619,21.7135331148715,0.15731591533229142,2019-05-26,13246.209,Conagra Brands,27.21,Consumer Staples,CAG,0.0,3,27.74096947935368
118,-0.6780695414759496,124.53,34.2,0.7576054900677676,0.3360138116787827,0.5104092796612854,593.1846666666667,0.008734659215562712,6.269521241193639,0.012394607537134533,2018-12-31,7885.9034,Concho Resources,40.09,Energy,CXO,19.664429530201343,3,40.09
119,-0.6252873563218391,69.6,25.91,1.9845148703881614,0.543435731565645,1.2012447854889283,4197.0,0.11045760239376252,-0.017208050902692607,0.12449382352725268,2019-12-31,28195.8707,ConocoPhillips,26.08,Energy,COP,0.0,3,4554.63983252873
120,-0.16351209253417454,95.1,77.8,0.7434506469173646,0.6910105163306329,2.2397049088669863,1384.0,0.11395371774948727,17.65640702466561,0.08953711062558943,2018-12-31,26551.8039,Consolidated Edison,79.55,Utilities,ED,0.0,3,82.41033876637904
121,-0.4183606863110779,214.48,107.0,1.3827256449862402,0.6028114882754361,1.5270294523347872,2429.9666666666667,0.2974188433254316,13.835727550010574,0.2615730601194759,2019-02-28,24012.3781,Constellation Brands,124.75,Consumer Staples,STZ,6.362964916908467,3,125.2286940245075
122,-0.4606677985285796,35.34,18.42,2.7213735607243965,0.4287512694140423,0.7683061484879684,1421.3333333333333,0.1462644923304593,-8.433627657754755,0.084045478830085,2018-12-31,14554.75,Corning Inc.,19.06,Information Technology,GLW,0.0,3,21.562656748140277
123,-0.12937342433745308,325.26,233.05,1.0062385676776224,0.6847499837188799,2.1802806091620766,3157.3333333333335,0.022287161508664246,29.80653592814498,0.24448979195846507,2019-09-01,125046.62,Costco Wholesale Corp.,283.18,Consumer Staples,COST,31.58,3,302.10879800778014
124,-0.5813295615275813,14.14,5.87,0.9285474406980078,0.6453955800646088,1.9430516264171913,-1458.4,-0.1702347640384578,-30.04455924040324,-0.29646731093812856,2019-06-30,4502.462,"Coty, Inc",5.92,Consumer Staples,COTY,-11.47603305785124,3,6.373141640042599
125,-0.19514074074074078,168.75,119.81,0.7906305588643193,0.6591153284873079,2.000922547152063,583.1833333333334,0.11152631950053332,84.57584388228783,0.05120462996591805,2019-12-31,56602.444,Crown Castle International Corp.,135.82,Real Estate,CCI,0.0,3,136.2888995215311
126,-0.3939056112969157,80.73,47.56,1.1898769599071801,0.6384600000979235,1.7919270781509546,3498.0,0.30114899873506945,16.02620620341514,0.26041780166615863,2018-12-31,37863.305,CSX Corp.,48.93,Industrials,CSX,0.0,3,49.92651567944251
127,-0.29604241418090294,186.73,122.95,1.6308447343802535,0.5849730473638348,1.4225352886707394,1511.3333333333333,0.07286246426729513,18.788973445844203,0.21058590007801403,2018-12-31,19752.9907,Cummins Inc.,131.45,Industrials,CMI,24.43859649122807,3,139.45499605134984
128,-0.3210437491886279,77.03,51.72,1.0765164304781976,0.639176647769011,1.820955277503651,3781.6666666666665,0.020912639682423854,-37.56698229135143,0.10328533744672057,2018-12-31,68207.567,CVS Health,52.3,Consumer Staples,CVS,1.5353188239786177,3,56.18793103448276
129,-0.4987208186760473,62.54,31.2,33.63316778778613,0.36185436932626064,0.5670706603877477,1372.4,0.08552408900146334,11.9905555886181,0.15269565950154343,2019-09-30,11485.5117,D. R. Horton,31.35,Consumer Discretionary,DHI,0.0,3,35.30945945945946
130,-0.2455818901826349,169.19,123.53,1.2880644933897565,0.4457545163850898,0.8114126654296046,2565.5666666666666,0.14016054674040648,25.251221726020997,0.09983997194432324,2018-12-31,88867.693,Danaher Corp.,127.64,Health Care,DHR,21.625158831003812,3,128.74926499577583
131,-0.6167743945175609,128.41,46.17,0.5419207638895486,0.6036236386957207,1.524642354931926,596.1666666666666,0.07480217678478117,20.934965892047515,0.2658928711835377,2019-05-26,5979.5072,Darden Restaurants,49.21,Consumer Discretionary,DRI,18.79232505643341,3,52.856730462519934
132,-0.20421519689406556,90.15,43.4,2.0510999773947134,0.8118169074529273,4.771554080548509,544.6643333333334,0.05031086366157625,34.02681856122559,0.1882229274634247,2019-12-31,9007.0999,DaVita Inc.,71.74,Health Care,DVA,0.0,3,78.90700907601487
133,-0.3403483707896039,181.99,119.84,0.8280449235692823,0.845799081431435,5.497162750884674,2593.5,0.07295493569999016,18.458809281638096,0.24025212749352023,2019-11-03,37650.084,Deere & Co.,120.05,Industrials,DE,2.7885402455661663,3,132.08056768558953
134,-0.43552963430012603,63.44,31.23,0.4175133997856338,0.7573935018748491,3.135442410000184,3961.6666666666665,0.09519958335755345,9.746682254657527,0.30018560953485557,2018-12-31,22921.7669,Delta Air Lines Inc.,35.81,Industrials,DAL,0.0,3,38.065043227665704
135,-0.42204698537867585,60.87,34.37,1.9900388204849613,0.39359632862066146,0.6512213629261768,-766.0333333333334,-0.19217013032170896,9.981164455606063,-0.12668783129753503,2019-12-31,7790.2244,Dentsply Sirona,35.18,Health Care,XRAY,12.275510204081632,3,36.984367201426025
136,-0.7860977677309975,35.39,6.5,1.812317833408336,0.6005083094023193,1.5873497756801533,1202.3333333333333,0.09758384285046558,0.82356592082535,0.12313479205772425,2019-12-31,2898.55309,Devon Energy Corp.,7.57,Energy,DVN,0.0,3,11.220872817955112
137,-0.10653854188426996,143.61,110.84,0.019550238495629275,0.5612422880783208,1.2905185284054512,335.2306666666667,0.13622707961150354,62.19057942580262,0.047073160777784166,2018-12-31,26821.7938,Digital Realty Trust Inc,128.31,Real Estate,DLR,1.70991419125491,3,128.9230443321388
138,-0.592708109270811,92.98,37.56,24.868596106930312,0.8951833500406496,8.548229851649074,2599.3333333333335,1.1239409016614215,10.254295473407161,0.2294726399784872,2019-12-31,11676.759,Discover Financial Services,37.87,Financials,DFS,1.5158102766798418,3,59.5075
139,-0.38710635769459295,33.66,19.29,2.687809147220158,0.7366931264966535,2.941277523525361,483.6666666666667,0.0636773312559004,3.5288781293693834,0.07627075100735643,2018-12-31,10273.6159,Discovery Inc. Class A,20.63,Consumer Discretionary,DISCA,2.652949245541838,3,22.06313953488372
140,-0.3942307692307693,31.2,18.23,2.6697171303298632,0.748259781430729,3.0615900721673746,1092.3333333333333,0.06430510364835659,2.8267069457047427,0.06897015000641064,2019-12-31,10121.8191,Discovery Inc. Class C,18.9,Consumer Discretionary,DISCK,4.444608567208272,3,21.08284106891702
141,-0.5792655620241827,44.66,18.51,1.0661293613046259,0.7736339041945608,3.6360731776985395,1707.8776666666668,0.11917179251695786,13.034830182561555,0.2661406418393325,2018-12-31,9828.1093,Dish Network,18.79,Consumer Discretionary,DISH,0.0,3,20.47750855786639
142,-0.18717152412804589,167.44,114.18,1.4603732225413195,0.5204698861578744,1.0866261863554305,1459.855,0.061500361536384364,17.241209342353176,0.24344349200057233,2019-02-01,34651.062,Dollar General,136.1,Consumer Discretionary,DG,4.96850759724283,3,136.98811072768757
143,-0.44014702196976024,119.71,66.86,1.8397387615088692,0.5996840908292946,1.5266676389631417,339.9,0.01687221398496323,7.268171926260828,0.04101950050178658,2019-02-02,15861.0862,Dollar Tree,67.02,Consumer Discretionary,DLTR,0.0,3,68.7883284457478
144,-0.24469138519089004,90.89,67.88,0.5493839757622782,0.771383906692241,3.4152553350550483,2523.0,0.20074602221083102,19.643700353413312,0.14733683423110944,2018-12-31,57528.701,Dominion Energy,68.65,Utilities,D,52.18840579710146,3,69.05922278210414
145,-0.36845168800931316,120.26,72.15,1.407311751288664,0.6359895930167443,1.770593929878914,686.6166666666667,0.1211101289657537,20.427160283912837,0.20489600940694355,2019-12-31,10961.7111,Dover Corp.,75.95,Industrials,DOV,7.74844616827481,3,78.65254843801023
146,-0.3880002948330507,135.67,79.92,0.9878624199066502,0.7183223857581388,2.5501635366461963,1040.6666666666665,0.08347078715860383,18.915726323225424,0.10831719825118082,2018-12-31,15990.0836,DTE Energy Co.,83.03,Utilities,DTE,2.8515205724508044,3,83.42226519337017
147,-0.2621639849696503,103.79,76.0,0.6730023227681659,0.695636402529732,2.2859443681850973,2625.6666666666665,0.11105227236889659,22.48806314653457,0.06219277597905128,2018-12-31,56157.798,Duke Energy,76.58,Utilities,DUK,2.237344794651385,3,77.20429378531074
148,-0.3274176954732511,38.88,26.13,105.63866341902032,0.4259304056072,0.7530651780629105,776.7676666666666,0.9479047064593217,20.40524667238385,0.17767184995402466,2018-12-31,9632.17,Duke Realty Corp,26.15,Real Estate,DRE,5.415570665600075,3,26.19927373471292
149,-0.8382769414219705,67.09,10.79,1.0119618523375709,0.6556098270500598,2.1833505708179515,961.6666666666666,0.03856888005638717,-37.42199865139967,0.058308078581963095,2019-03-31,2752.87296,DXC Technology,10.85,Information Technology,DXC,4.5359281437125745,3,21.15096293927442
150,-0.4851657940663176,57.3,28.39,750.7715821812595,0.8872220165704799,7.953524587976517,739.3333333333334,0.30335565996150526,17.54135433766731,0.11230489534121753,2018-12-31,6524.4559,E*Trade,29.5,Financials,ETFC,8.699386503067485,3,38.41584406253702
151,-0.5357391506149919,86.18,36.55,1.7533508415474708,0.6424338707971088,1.8014244296235964,1074.3333333333333,0.11106021172024627,11.46525087334206,0.1898854543839207,2019-12-31,5441.0793,Eastman Chemical,40.01,Materials,EMN,0.0,3,41.48292418772563
152,-0.2879561353753073,105.78,74.29,1.6053675697590464,0.48762220628650693,0.9536862109466445,2447.0,0.11630836617611502,14.932002936075735,0.14788940064851966,2019-12-31,31137.2882,Eaton Corporation,75.32,Industrials,ETN,10.978813559322035,3,76.19927756653992
153,-0.23238095238095233,42.0,30.63,1.64840641140011,0.7521622811998641,3.3958913946180345,1100.0,0.098202807178991,-2.8582556142733586,0.2996980212328369,2019-12-31,25665.6527,eBay Inc.,32.24,Information Technology,EBAY,7.463022508038585,3,33.37901869158878
154,-0.21359590986555577,211.24,157.41,1.312818708517945,0.6011675579717425,1.5104565162736188,1498.8,0.10367007387667178,30.777143117267503,0.18534832790446407,2019-12-31,47870.136,Ecolab Inc.,166.12,Materials,ECL,9.353460287970274,3,166.75726495726497
155,-0.41530470036741424,78.93,43.63,0.5982599625656312,0.7575062855984634,3.143149775911444,475.3333333333333,0.038811006869850985,7.20587898429033,0.030057931658507925,2019-12-31,16732.6054,Edison Int'l,46.15,Utilities,EIX,2.1105826397146252,3,46.34941348973607
156,-0.3307623970279438,247.64,165.19,2.8734354886355704,0.43679532187050585,0.7813304928336665,625.1,0.1853451631549183,39.96083096347181,0.21494523788315345,2018-12-31,34657.956,Edwards Lifesciences,165.73,Health Care,EW,25.023411371237458,3,169.07316479400748
157,-0.2230789450626478,114.13,85.69,2.4600968570973802,0.4478272659468335,0.8164251054063655,1009.6666666666666,0.2026566870018732,30.853160905799555,0.21876977350704244,2019-03-31,25685.3914,Electronic Arts,88.67,Information Technology,EA,22.133333333333336,3,104.05562091503268
158,-0.40086756825720843,78.38,43.44,1.3013687915111658,0.5714974159985186,1.3385171564347065,2009.0,0.11717259592992713,20.8637356303003,0.23348086748045083,2019-09-30,28732.0535,Emerson Electric Company,46.96,Industrials,EMR,0.0,3,49.36734772800516
159,-0.3600885282183697,135.55,85.84,0.7823497632755881,0.823205506517545,4.6607178720193145,236.50366666666665,0.02114811224727514,11.051331041280976,0.02644198981444273,2018-12-31,17324.3208,Entergy Corp.,86.74,Utilities,ETR,-0.45269408753252716,3,89.39132059137974
160,-0.7117434423950318,107.89,28.11,1.2449393635764314,0.4335438474860176,0.7666876987471664,2912.1763333333333,0.19522996850674504,18.693678291414106,0.1538487598253003,2019-12-31,18101.8808,EOG Resources,31.1,Energy,EOG,19.98072155091855,3,34.59182560604156
161,-0.6024702653247942,21.86,4.21,1.0280273663901405,0.4995946119959587,1.0086736129668727,-652.578,-0.0667028192780722,0.022443460833319644,-0.0720634674233156,2019-12-31,2219.89504,EQT Corporation,8.69,Energy,EQT,-5.76484480938299,3,8.708013568967747
162,-0.21751532439157614,164.77,111.2,0.7407090311151454,0.5757063927391348,1.3610273834828532,458.6333333333333,0.13932243973353095,30.557919860755376,0.15501711992511577,2018-12-31,15630.9565,Equifax Inc.,128.93,Industrials,EFX,4.328502415458937,3,130.77184514003295
163,-0.1743835616438357,657.0,440.72,1.3804858964674507,0.6360148435508997,1.7479555379534661,368.597,0.07220181080456062,110.43876047519531,0.04734057276423348,2019-12-31,46347.338,Equinix,542.43,Real Estate,EQIX,2.438336488188057,3,564.508401965068
164,-0.3170295924064768,89.55,61.1,1.3747740049990593,0.5030649787876396,1.0123704394997652,1851.0506666666668,0.7561893645431134,28.58968351008026,0.18105166140155257,2018-12-31,22750.1732,Equity Residential,61.16,Real Estate,EQR,0.0,3,61.28364508268286
165,-0.3306700182541821,334.17,223.13,1.7154114936489053,0.4949079865037917,0.9798669458463142,412.7303333333333,0.305626702766461,38.50560891125281,0.0660860005774238,2018-12-31,14800.7137,"Essex Property Trust, Inc.",223.67,Real Estate,ESS,2.041470892367977,3,225.7047252615488
166,-0.32410852009799473,220.42,146.98,1.7293269743468331,0.638199667646071,1.7729680654894262,1380.6666666666667,0.10223529686163274,36.698352031661564,0.3094081673631457,2019-06-30,53564.269,Estee Lauder Cos.,148.98,Consumer Staples,EL,4.508771929824562,3,157.19733149931224
167,-0.37953178621181743,294.31,170.5,0.9025553364858224,0.6640747739191633,1.9825534469908643,527.327,0.06921485314594829,0.039043569704285734,0.05988872640416663,2019-12-31,7452.9352,Everest Re Group Ltd.,182.61,Financials,RE,34.67601678604108,3,268.4833300346375
168,-0.22369744518205587,99.42,69.09,0.6399893187998166,0.6954748538280239,2.284114040979572,984.2113333333334,0.11969530475816081,23.52983503058142,0.08431812084143524,2019-12-31,25469.4011,Eversource Energy,77.18,Utilities,ES,2.982933233308327,3,77.22768663524081
169,-0.40386869871043374,51.18,29.78,1.0633369113932278,0.7540721570421681,3.0819009860823634,1408.6666666666667,0.04252148030542191,51.282267980862265,0.049019280228824784,2018-12-31,29726.5029,Exelon Corp.,30.51,Utilities,EXC,2.549378678875082,3,31.902156862745098
170,-0.6201388888888889,144.0,53.52,0.6370012363985308,0.7554209241904445,3.102123494802424,355.27066666666667,0.03529065155640069,52.95901258509184,0.08357037370687027,2018-12-31,7657.3978,Expedia Inc.,54.7,Consumer Discretionary,EXPE,3.7578947368421054,3,70.67891280602267
171,-0.280499755022048,81.64,57.8,2.252323278446285,0.3889962103609033,0.6383543885736461,565.9796666666666,0.07296059951321106,22.210110712591604,0.2752630089506495,2019-12-31,9971.9373,Expeditors International,58.74,Industrials,EXPD,0.0,3,65.80330327365407
172,-0.34404627992929454,124.46,81.39,0.284036846003137,0.6931451161888349,2.2606795354644347,438.0896666666667,0.37251072522707096,27.93109812285782,0.1803891007870542,2019-12-31,10581.6054,Extra Space Storage,81.64,Real Estate,EXR,0.0,3,82.12188949467489
173,-0.5868966343274643,83.49,33.25,0.8125574279400904,0.4597277163099393,0.8516127786596668,18296.666666666668,0.0688647122803267,18.345482171898734,0.0961656169658633,2019-12-31,145968.234,Exxon Mobil Corp.,34.49,Energy,XOM,24.163855421686748,3,35.21341920374707
174,-0.4337634663194033,168.94,94.2401,1.4713547735239183,0.49716097612499627,0.9897984506573162,434.0613333333333,0.20065529501880577,20.574644088420868,0.31266855832091917,2019-09-30,5816.5202,F5 Networks,95.66,Information Technology,FFIV,0.0,3,105.57165475717878
175,-0.3487511150758252,224.2,143.1,8.169701426386167,0.1661428503811847,0.2045742595651043,18843.666666666668,0.34980735681820674,27.050770482786334,0.2200273492042051,2019-12-31,416194.167,"Facebook, Inc.",146.01,Information Technology,FB,1199.3,3,152.6438664812239
176,-0.19308064105825498,39.31,28.38,5.107101215920962,0.2949254470093005,0.4186570624668193,707.1333333333333,0.14383504025642818,16.57765975002666,0.29972234829545064,2019-12-31,18219.8415,Fastenal Co,31.72,Industrials,FAST,76.05755395683454,3,32.02446957789069
177,-0.3976653696498054,141.35,84.96,0.2707891131574023,0.6309065333369838,1.7099697791663828,295.229,0.3268510003712319,33.6350000609368,0.12353126857818447,2019-12-31,6440.9943,Federal Realty Investment Trust,85.14,Real Estate,FRT,4.295731735128577,3,86.84441109595271
178,-0.5460064218342364,199.32,90.49,1.4775133188033707,0.6571751440130766,1.9265557722221918,2703.0,0.04242965179981068,40.3514647709827,0.15078273555737112,2019-05-31,23628.6587,FedEx Corporation,90.49,Industrials,FDX,7.595238095238095,3,99.24094339622641
179,-0.31515074900448775,158.21,104.87,1.1575627219532976,0.5847035678681958,1.420680873872442,911.0,0.10216137223443496,36.40886492281202,0.08762157867430526,2018-12-31,66778.485,Fidelity National Information Services,108.35,Information Technology,FIS,4.643312101910828,3,110.46746987951808
180,-0.5641592920353983,31.64,13.71,0.06367535795771366,0.8865611684606455,7.817119932665276,1983.6666666666667,1.5253962820214146,10.517487288053092,0.121844624499298,2018-12-31,9806.5244,Fifth Third Bancorp,13.79,Financials,FITB,3.8339160839160837,3,17.771607273363145
181,-0.346915460776847,52.52,33.865,0.5937279191868877,0.9046713757476432,-3.8232791319323085,178.66666666666666,0.02645259841322367,11.088840823961215,0.3871436436306634,2019-12-31,18546.4893,FirstEnergy Corp,34.3,Utilities,FE,2.4298160696999034,3,35.45682656826568
182,-0.31083566573370647,125.05,81.62,1.0698093384490162,0.701881468770777,2.6767056631705017,1108.6666666666667,0.17008585281415334,34.60843936959434,0.3336611409107775,2019-12-31,58524.754,Fiserv Inc,86.18,Information Technology,FISV,3.1735700197238663,3,87.88876387294297
183,-0.4613055181695827,59.44,28.48,3.4290816553846857,0.35862404949882004,0.563393472053695,187.08166666666665,0.10318011146016008,41.174618121691296,0.10020746445984668,2019-12-31,4305.281,FLIR Systems,32.02,Information Technology,FLIR,9.86106600267042,3,34.1028326148847
184,-0.5845642540620384,54.16,20.58,2.0710255332730543,0.6546714549502157,1.8972658135970955,84.926,0.021713691207581893,730.5599614706402,0.05213771872313927,2018-12-31,2945.27258,Flowserve Corporation,22.5,Industrials,FLS,4.256155433287483,3,27.22063898347693
185,-0.8561202576950608,41.91,5.93,1.5229653756176156,0.6567189591180375,1.915998772149618,232.537,0.012105427803658612,29.2594329252985,0.07439242412274436,2018-12-31,845.24928,Fluor Corp.,6.03,Industrials,FLR,6.24200883660063,3,18.521831360779206
186,-0.3471545462903373,108.77,61.85,1.4985198633798475,0.7130967014588024,2.5091179661854675,505.1,0.13196524673458754,22.36816131512099,0.18306274023936017,2019-12-31,9169.0957,FMC Corporation,71.01,Materials,FMC,5.12219451371571,3,73.57890047120499
187,-0.6362238622386225,65.04,20.4601,3.91311095541924,0.334099791126294,0.5045883782085528,496.3333333333333,0.06337999279595895,15.48749171192071,0.19121449523620426,2019-02-02,2474.00781,Foot Locker Inc,23.66,Consumer Discretionary,FL,0.0,3,31.334418604651162
188,-0.5255681818181819,10.56,5.0,1.2087324356601254,0.8673381790351451,6.562050231277588,5291.666666666667,0.03389968300726355,8.535,0.15925869995018505,2018-12-31,19864.2995,Ford Motor,5.01,Consumer Discretionary,F,6.684615384615385,3,Infinity
189,-0.42065265981224853,89.48,50.8,1.6588494472403188,0.5999271751944427,1.5913431960427633,1598.5666666666668,0.24774155932631833,18.468135381274585,0.34553162546220423,2018-12-31,17439.7542,Fortive Corp,51.84,Industrials,FTV,12.148453608247422,3,55.27655546050756
190,-0.44186681222707425,73.28,40.135,1.4144163459767176,0.5924820225326056,1.4837109685215044,431.3666666666667,0.07846775341569372,19.592694218685224,0.1795510445564675,2019-12-31,5724.8548,Fortune Brands Home & Security,40.9,Industrials,FBHS,7.415074309978768,3,43.6452229299363
191,-0.5041876046901173,35.82,15.3,13.110240625316768,0.30344313032556397,0.43643799511720655,1218.9333333333332,0.19782167048549634,15.838377982409142,0.11078740574272465,2019-09-30,8824.9088,Franklin Resources,17.76,Financials,BEN,63.05263157894737,3,29.57360301407892
192,-0.5749318801089918,14.68,6.2,2.6021281976766577,0.7973024935032962,4.0506360982067955,88.33333333333333,-0.009884423631189706,4.400210565496014,-0.06438461049052713,2018-12-31,9054.0524,Freeport-McMoRan Inc.,6.24,Materials,FCX,0.0,3,9.132318244170095
193,-0.6911111111111111,27.0,7.75,1.856869448249249,0.5944781442151651,1.4756544878055458,842.3333333333334,0.05251573559746326,12.82955610639148,0.2615997072149598,2019-02-02,3113.31379,Gap Inc.,8.34,Consumer Discretionary,GPS,18.65753424657534,3,11.126082474226804
194,-0.3289448759234704,105.58,67.5,2.8789656706447104,0.23745013591090589,0.31152587159960166,633.283,0.2005625263716229,0.017920583966444355,0.16631311153059788,2018-12-29,13510.1747,Garmin Ltd.,70.85,Consumer Discretionary,GRMN,0.0,3,6404.622544720504
195,-0.4600651996740016,171.78,90.95,0.8427341829569781,0.9006884717848322,16.860509511662844,106.439,0.03699425034404281,1131.1066748958717,1.1090356343232426,2018-12-31,8264.1736,Gartner Inc,92.75,Information Technology,IT,4.427085996761272,3,94.47160260715427
196,-0.3460982658959537,193.76,126.26,1.270191506725394,0.7124541053042083,2.5108581994237866,3247.0,0.09165910371652802,17.191260831514906,0.2654616089038395,2019-12-31,36655.067,General Dynamics,126.7,Industrials,GD,9.847457627118644,3,129.80140422781224
197,-0.497737556561086,13.26,6.65,2.1165740013607772,0.8407010626880713,5.891726655158269,-6436.666666666667,-0.05327125904970862,13.364566666666667,-0.2317155349899663,2018-12-31,57942.0,General Electric,6.66,Industrials,GE,-34.53516295025729,3,Infinity
198,-0.05354609929078007,56.4,46.59,0.6380873861161768,0.7889244325175934,3.765030924519973,1847.0666666666668,0.11514115965084872,16.64067753802843,0.3261459260101985,2019-05-26,32285.1328,General Mills,53.38,Consumer Staples,GIS,4.821579149099271,3,54.12331020812686
199,-0.4988066825775656,41.9,21.0,0.9014061583490068,0.8222019087735485,4.659401859058871,4525.666666666667,0.028205881943097408,-1.1674791370654913,0.10362739775592329,2018-12-31,30008.9979,General Motors,21.0,Consumer Discretionary,GM,1.1456185567010309,3,35.56603773584906
200,-0.3841145833333333,115.2,70.0,1.340447301666187,0.6975194133226578,2.362487078488176,704.8236666666667,0.04195950424338313,20.625797723776667,0.21027554673023088,2018-12-31,10314.8524,Genuine Parts,70.95,Consumer Discretionary,GPC,10.552975226882511,3,73.21531332984699
201,-0.14303482587064675,80.4,60.89,3.072895597494904,0.6692548074628886,2.050460094007491,5156.333333333333,0.22124115030826874,17.909551223401007,0.24019007266628753,2019-12-31,87064.805,Gilead Sciences,68.9,Health Care,GILD,4.30854271356784,3,78.00806577916993
202,-0.3329357885697929,209.62,132.23,1.1269033146143836,0.5933809730445924,1.7790321300499887,450.3636666666667,0.11326351222742913,51.62154362347936,0.08405425477683344,2019-12-31,41896.845,Global Payments Inc.,139.83,Information Technology,GPN,0.0,3,148.2578576235098
203,-0.38249620697915837,250.46,150.0,3.719096495662759,0.9041619555001691,9.459447019548898,7381.0,-1.9391781273352813,14.493659405009813,0.0844085915440936,2018-12-31,53461.787,Goldman Sachs Group,154.66,Financials,GS,0.784376571141277,3,489.2243259866735
204,-0.7014492753623188,20.7,6.05,1.212025869404379,0.7229976655637326,2.613103327327918,767.6666666666666,0.05022378472241005,12.532699679429209,0.16603210888204092,2018-12-31,1438.01178,Goodyear Tire & Rubber,6.18,Consumer Discretionary,GT,3.149532710280374,3,9.531464435146443
205,-0.3377668782458165,346.6,224.0,2.117246895337964,0.6886596272477039,2.2195335769859548,657.886,0.06188311677572867,22.665014089879005,0.363550557383508,2018-12-31,12315.7309,Grainger (W.W.) Inc.,229.53,Industrials,GWW,13.159090909090908,3,239.05212389380532
206,-0.8160990712074303,32.3,5.8,2.2790726531130443,0.6620148365243033,1.970100608581036,20.666666666666668,-0.0013041985235193985,-26.70865930990773,-0.007628625380929409,2019-12-31,5226.6711,Halliburton Co.,5.94,Energy,HAL,0.0,3,8.532
